,file_path,label
1002,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_5_03.mp3,3
1003,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_19_07.mp3,7
1004,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_19_04.mp3,4
1005,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_37_09.mp3,9
1006,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_24_06.mp3,6
1007,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_42_03.mp3,3
1008,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_38_07.mp3,7
1009,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_29_0.mp3,0
1010,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_10_06.mp3,6
1011,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_1_06.mp3,6
1012,/Users/dimaevcenko/Documents/ml_proj/dataset/man_2_07.mp3,7
1013,/Users/dimaevcenko/Documents/ml_proj/dataset/man_32_05.mp3,5
1014,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_18_01.mp3,1
1015,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_3_06.mp3,6
1016,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_31_06.mp3,6
1017,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_1_09.mp3,9
1018,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_31_05.mp3,5
1019,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_48_0.mp3,0
1020,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_43_05.mp3,5
1021,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_8_05.mp3,5
1022,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_23_05.mp3,5
1023,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_27_05.mp3,5
1024,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_6_09.mp3,9
1025,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_35_0.mp3,0
1026,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_16_04.mp3,4
1027,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_38_09.mp3,9
1028,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_15_0.mp3,0
1029,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_45_07.mp3,7
1030,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_34_07.mp3,7
1031,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_22_02.mp3,2
1032,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_7_05.mp3,5
1033,/Users/dimaevcenko/Documents/ml_proj/dataset/man_16_04.mp3,4
1034,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_9_03.mp3,3
1035,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_15_07.mp3,7
1036,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_27_02.mp3,2
1037,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_15_04.mp3,4
1038,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_30_0.mp3,0
1039,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_28_06.mp3,6
1040,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_16_0.mp3,0
1041,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_40_06.mp3,6
1042,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_26_03.mp3,3
1043,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_7_06.mp3,6
1044,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_40_05.mp3,5
1045,/Users/dimaevcenko/Documents/ml_proj/dataset/man_18_01.mp3,1
1046,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_29_07.mp3,7
1047,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_32_05.mp3,5
1048,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_28_0.mp3,0
1049,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_3_03.mp3,3
1050,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_2_02.mp3,2
1051,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_49_07.mp3,7
1052,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_13_0.mp3,0
1053,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_12_03.mp3,3
1054,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_4_05.mp3,5
1055,/Users/dimaevcenko/Documents/ml_proj/dataset/man_37_09.mp3,9
1056,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_46_09.mp3,9
1057,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_33_03.mp3,3
1058,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_34_09.mp3,9
1059,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_1_03.mp3,3
1060,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_26_09.mp3,9
1061,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_22_09.mp3,9
1062,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_3_05.mp3,5
1063,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_14_01.mp3,1
1064,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_13_08.mp3,8
1065,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_14_0.mp3,0
1066,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_26_0.mp3,0
1067,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_47_02.mp3,2
1068,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_5_03.mp3,3
1069,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_37_07.mp3,7
1070,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_38_03.mp3,3
1071,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_19_04.mp3,4
1072,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_32_07.mp3,7
1073,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_24_02.mp3,2
1074,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_25_09.mp3,9
1075,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_13_01.mp3,1
1076,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_17_01.mp3,1
1077,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_36_06.mp3,6
1078,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_50_03.mp3,3
1079,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_14_08.mp3,8
1080,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_10_08.mp3,8
1081,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_39_02.mp3,2
1082,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_23_05.mp3,5
1083,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_51_05.mp3,5
1084,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_38_09.mp3,9
1085,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_45_03.mp3,3
1086,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_23_06.mp3,6
1087,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_11_03.mp3,3
1088,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_7_07.mp3,7
1089,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_14_03.mp3,3
1090,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_9_02.mp3,2
1091,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_48_0.mp3,0
1092,/Users/dimaevcenko/Documents/ml_proj/dataset/man_29_09.mp3,9
1093,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_10_02.mp3,2
1094,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_31_05.mp3,5
1095,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_44_02.mp3,2
1096,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_35_05.mp3,5
1097,/Users/dimaevcenko/Documents/ml_proj/dataset/man_34_03.mp3,3
1098,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_9_03.mp3,3
1099,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_51_05.mp3,5
1100,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_37_03.mp3,3
1101,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_30_09.mp3,9
1102,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_2_09.mp3,9
1103,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_45_03.mp3,3
1104,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_30_0.mp3,0
1105,/Users/dimaevcenko/Documents/ml_proj/dataset/man_3_08.mp3,8
1106,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_1_08.mp3,8
1107,/Users/dimaevcenko/Documents/ml_proj/dataset/man_4_01.mp3,1
1108,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_6_01.mp3,1
1109,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_11_09.mp3,9
1110,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_9_05.mp3,5
1111,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_8_04.mp3,4
1112,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_43_01.mp3,1
1113,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_44_08.mp3,8
1114,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_18_05.mp3,5
1115,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_39_06.mp3,6
1116,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_50_04.mp3,4
1117,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_21_03.mp3,3
1118,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_25_03.mp3,3
1119,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_7_06.mp3,6
1120,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_2_0.mp3,0
1121,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_37_0.mp3,0
1122,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_40_0.mp3,0
1123,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_10_02.mp3,2
1124,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_39_05.mp3,5
1125,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_11_07.mp3,7
1126,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_24_08.mp3,8
1127,/Users/dimaevcenko/Documents/ml_proj/dataset/man_12_07.mp3,7
1128,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_23_01.mp3,1
1129,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_38_03.mp3,3
1130,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_11_04.mp3,4
1131,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_21_08.mp3,8
1132,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_13_0.mp3,0
1133,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_3_06.mp3,6
1134,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_26_01.mp3,1
1135,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_30_04.mp3,4
1136,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_28_04.mp3,4
1137,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_35_0.mp3,0
1138,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_39_08.mp3,8
1139,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_25_09.mp3,9
1140,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_3_05.mp3,5
1141,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_36_06.mp3,6
1142,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_18_08.mp3,8
1143,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_44_05.mp3,5
1144,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_17_09.mp3,9
1145,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_3_04.mp3,4
1146,/Users/dimaevcenko/Documents/ml_proj/dataset/man_24_06.mp3,6
1147,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_27_05.mp3,5
1148,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_46_09.mp3,9
1149,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_27_06.mp3,6
1150,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_12_09.mp3,9
1151,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_29_03.mp3,3
1152,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_31_06.mp3,6
1153,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_40_01.mp3,1
1154,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_35_06.mp3,6
1155,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_14_01.mp3,1
1156,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_13_08.mp3,8
1157,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_47_08.mp3,8
1158,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_7_0.mp3,0
1159,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_27_08.mp3,8
1160,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_36_04.mp3,4
1161,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_19_07.mp3,7
1162,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_6_09.mp3,9
1163,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_28_06.mp3,6
1164,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_33_04.mp3,4
1165,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_26_03.mp3,3
1166,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_32_05.mp3,5
1167,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_13_02.mp3,2
1168,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_17_02.mp3,2
1169,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_38_01.mp3,1
1170,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_1_01.mp3,1
1171,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_12_05.mp3,5
1172,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_6_08.mp3,8
1173,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_22_09.mp3,9
1174,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_25_03.mp3,3
1175,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_18_01.mp3,1
1176,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_39_06.mp3,6
1177,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_8_0.mp3,0
1178,/Users/dimaevcenko/Documents/ml_proj/dataset/man_26_03.mp3,3
1179,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_17_05.mp3,5
1180,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_43_05.mp3,5
1181,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_47_0.mp3,0
1182,/Users/dimaevcenko/Documents/ml_proj/dataset/man_28_06.mp3,6
1183,/Users/dimaevcenko/Documents/ml_proj/dataset/man_22_0.mp3,0
1184,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_42_04.mp3,4
1185,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_33_03.mp3,3
1186,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_37_03.mp3,3
1187,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_16_04.mp3,4
1188,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_51_01.mp3,1
1189,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_22_04.mp3,4
1190,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_34_01.mp3,1
1191,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_33_08.mp3,8
1192,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_3_05.mp3,5
1193,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_31_01.mp3,1
1194,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_40_06.mp3,6
1195,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_36_08.mp3,8
1196,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_11_07.mp3,7
1197,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_15_07.mp3,7
1198,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_37_09.mp3,9
1199,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_24_06.mp3,6
1200,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_13_0.mp3,0
1201,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_2_03.mp3,3
1202,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_35_06.mp3,6
1203,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_29_03.mp3,3
1204,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_47_06.mp3,6
1205,/Users/dimaevcenko/Documents/ml_proj/dataset/man_36_06.mp3,6
1206,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_35_05.mp3,5
1207,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_7_05.mp3,5
1208,/Users/dimaevcenko/Documents/ml_proj/dataset/man_6_04.mp3,4
1209,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_4_04.mp3,4
1210,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_5_05.mp3,5
1211,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_48_08.mp3,8
1212,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_14_05.mp3,5
1213,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_16_0.mp3,0
1214,/Users/dimaevcenko/Documents/ml_proj/dataset/man_8_01.mp3,1
1215,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_41_04.mp3,4
1216,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_5_03.mp3,3
1217,/Users/dimaevcenko/Documents/ml_proj/dataset/man_38_03.mp3,3
1218,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_12_07.mp3,7
1219,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_49_03.mp3,3
1220,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_36_0.mp3,0
1221,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_23_06.mp3,6
1222,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_27_06.mp3,6
1223,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_29_09.mp3,9
1224,/Users/dimaevcenko/Documents/ml_proj/dataset/man_10_02.mp3,2
1225,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_13_01.mp3,1
1226,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_14_08.mp3,8
1227,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_13_02.mp3,2
1228,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_48_0.mp3,0
1229,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_48_05.mp3,5
1230,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_24_04.mp3,4
1231,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_32_01.mp3,1
1232,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_35_08.mp3,8
1233,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_1_03.mp3,3
1234,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_28_08.mp3,8
1235,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_6_09.mp3,9
1236,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_41_09.mp3,9
1237,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_38_0.mp3,0
1238,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_34_03.mp3,3
1239,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_46_01.mp3,1
1240,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_6_08.mp3,8
1241,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_28_09.mp3,9
1242,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_34_02.mp3,2
1243,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_1_01.mp3,1
1244,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_41_08.mp3,8
1245,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_37_0.mp3,0
1246,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_24_05.mp3,5
1247,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_1_02.mp3,2
1248,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_man_3_0.mp3,0
1249,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_35_09.mp3,9
1250,/Users/dimaevcenko/Documents/ml_proj/dataset/man_10_03.mp3,3
1251,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_29_08.mp3,8
1252,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_48_04.mp3,4
1253,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_13_03.mp3,3
1254,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_14_09.mp3,9
1255,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_12_06.mp3,6
1256,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_9_01.mp3,1
1257,/Users/dimaevcenko/Documents/ml_proj/dataset/man_38_02.mp3,2
1258,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_5_02.mp3,2
1259,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_27_07.mp3,7
1260,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_26_0.mp3,0
1261,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_23_07.mp3,7
1262,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_49_02.mp3,2
1263,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_41_05.mp3,5
1264,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_5_04.mp3,4
1265,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_4_05.mp3,5
1266,/Users/dimaevcenko/Documents/ml_proj/dataset/man_6_05.mp3,5
1267,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_14_04.mp3,4
1268,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_woman_48_09.mp3,9
1269,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_47_07.mp3,7
1270,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_29_02.mp3,2
1271,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_man_35_07.mp3,7
1272,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_2_02.mp3,2
1273,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_35_04.mp3,4
1274,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_woman_7_04.mp3,4
1275,/Users/dimaevcenko/Documents/ml_proj/dataset/man_36_07.mp3,7
1276,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_15_06.mp3,6
1277,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_man_11_06.mp3,6
1278,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_30_01.mp3,1
1279,/Users/dimaevcenko/Documents/ml_proj/dataset/woman_24_07.mp3,7
1280,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_37_08.mp3,8
1281,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_augmented_woman_29_0.mp3,0
1282,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_augmented_man_40_07.mp3,7
1283,/Users/dimaevcenko/Documents/ml_proj/dataset/augmented_augmented_woman_3_04.mp3,4
